YuiMedalShopId,Name,Description,SellingYuiMedal,SellingCol,SellingEventItemId,SellingEventItemNum,SellingTicketNum,PurchaseLimit,PickUpFlag,ProductCategory,SalesType,TargetDays,TargetHour,IntervalHour,SalesStartDate,SalesEndDate,Sort
204223,"《女神の笑顔》アスナ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",16
204224,"《再生の花》シリカ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",15
204225,"《憩いの場》サチ",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",14
204226,"EXPチップ《キロ》",,-1,-1,10016,1,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",13
204227,"EXPチップ《テラ》",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",12
204228,"EXPメモリ",,-1,-1,10016,5,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",11
204229,"ゴールド《キロ》",,-1,-1,10016,1,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",10
204230,"ゴールド《テラ》",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",9
204231,"プラチナ",,-1,-1,10016,5,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",8
204232,"プロパティアペンド",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",7
204233,"コードイレイサー：1",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",6
204234,"コードイレイサー：2",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",5
204235,"コードイレイサー：3",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",4
204236,"コードイレイサー：4",,-1,-1,10016,3,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",3
204237,"ヒーローレベルアペンド《１》",,-1,-1,10016,20,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",2
204238,"ウェポンレベルアペンド《１》",,-1,-1,10016,20,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",1
204239,"アクセサリレベルアペンド《１》",,-1,-1,10016,20,-1,-1,False,0,0,0,0,0,"2022/03/08 7:00:00","2022/04/26 2:00:00",0
204301,"《目配せのしとね》アスナ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",32
204302,"《不壊の縁故》リーファ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",31
204303,"《解きほぐす内心》シノン",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",30
204304,"《東雲の契り》ユウキ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",29
204305,"《密かな処方》アルゴ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",28
204306,"《二人寝は繁く》アリス",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",27
204307,"《追懐の夜語り》ユージオ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",26
204308,"《クロス・イメージ》キリト",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",25
204309,"《私の現実》シノン",,-1,-1,10017,10,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",24
204310,"《抱きしめ幼愛》シリカ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",23
204311,"《折り重なる感情》アリス",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",22
204312,"《憧れの先輩と》ロニエ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",21
204313,"《悪戯な捕食者》フィゼル＆リネル",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",20
204314,"《坊やの傍ら》ファナティオ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",19
204315,"《攻略の最前線へ》アスナ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",18
204316,"《切り拓く弾道》シノン",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",17
204317,"《浮遊城の救世主》キリト",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",16
204318,"《華麗なる妖精》リーファ",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",15
204319,"《鍛冶屋の恋心》リズベット",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",14
204320,"EXPチップ《キロ》",,-1,-1,10017,1,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",13
204321,"EXPチップ《テラ》",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",12
204322,"EXPメモリ",,-1,-1,10017,5,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",11
204323,"ゴールド《キロ》",,-1,-1,10017,1,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",10
204324,"ゴールド《テラ》",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",9
204325,"プラチナ",,-1,-1,10017,5,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",8
204326,"プロパティアペンド",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",7
204327,"コードイレイサー：1",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",6
204328,"コードイレイサー：2",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",5
204329,"コードイレイサー：3",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",4
204330,"コードイレイサー：4",,-1,-1,10017,3,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",3
204331,"ヒーローレベルアペンド《１》",,-1,-1,10017,20,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",2
204332,"ウェポンレベルアペンド《１》",,-1,-1,10017,20,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",1
204333,"アクセサリレベルアペンド《１》",,-1,-1,10017,20,-1,-1,False,0,0,0,0,0,"2022/04/26 7:00:00","2022/06/07 2:00:00",0
