RewardTableId,UnanalyzedLogGradeId,CommonRewardId,CommonRewardType
1562,4,102000090,1
1563,4,103000100,1
1564,4,101000100,1
1565,4,101000110,1
1566,1,101000000,2
1567,2,101000001,2
1568,3,101000002,2
1569,4,101000008,2
1570,5,101000004,2
1571,1,112000000,2
1572,2,112000001,2
1573,3,112000002,2
1574,4,112000003,2
1575,5,112000004,2
1576,1,120020,3
1577,1,120030,3
1578,1,120040,3
1579,1,120050,3
1580,2,120021,3
1581,2,120031,3
1582,2,120041,3
1583,2,120051,3
1584,3,120022,3
1585,3,120032,3
1586,3,120042,3
1587,3,120052,3
1588,4,120023,3
1589,4,120033,3
1590,4,120043,3
1591,4,120053,3
1592,3,120240,3
1593,3,120250,3
1594,3,120260,3
1595,3,120270,3
1596,3,120300,3
1597,3,120310,3
1598,3,120320,3
1599,3,120330,3
1600,3,120340,3
1601,3,120350,3
1602,3,120360,3
1603,3,120370,3
1604,3,120380,3
1605,3,120390,3
1606,3,120400,3
1607,3,120410,3
1608,3,120420,3
1609,3,120430,3
1610,3,120450,3
1611,3,120460,3
1612,4,140000,3
1613,4,150010,3
1614,4,150020,3
1615,4,150030,3
1616,4,150040,3
1618,2,102000030,1
1619,2,102000040,1
1620,2,104000020,1
1621,3,102000060,1
1622,3,102000070,1
1623,3,102000080,1
1624,3,103000050,1
1625,3,105000050,1
1626,4,102000100,1
1627,4,102000110,1
1628,4,106000090,1
1629,1,102000000,2
1630,2,102000001,2
1631,3,102000002,2
1632,4,102000003,2
1633,5,102000004,2
1634,1,112000000,2
1635,2,112000001,2
1636,3,112000002,2
1637,4,112000003,2
1638,5,112000004,2
1639,1,110020,3
1640,1,110030,3
1641,1,110040,3
1642,1,110050,3
1643,2,110021,3
1644,2,110031,3
1645,2,110041,3
1646,2,110051,3
1647,3,110022,3
1648,3,110032,3
1649,3,110042,3
1650,3,110052,3
1651,4,110023,3
1652,4,110033,3
1653,4,110043,3
1654,4,110053,3
1655,3,110060,3
1656,3,110070,3
1657,3,110080,3
1658,3,110090,3
1659,3,110100,3
1660,3,110110,3
1661,3,110120,3
1662,3,110130,3
1663,3,110140,3
1664,3,110150,3
1665,3,110160,3
1666,3,110170,3
1667,3,110180,3
1668,3,110190,3
1669,3,110200,3
1670,3,110210,3
1671,3,110220,3
1672,3,110230,3
1673,3,110240,3
1674,3,110250,3
1675,3,110260,3
1676,3,110270,3
1677,4,140000,3
1678,4,150010,3
1679,4,150020,3
1680,4,150030,3
1681,4,150040,3
1683,2,106000030,1
1684,2,106000040,1
1685,2,105000020,1
1686,3,106000060,1
1687,3,106000070,1
1688,3,106000080,1
1689,3,101000070,1
1690,4,106000100,1
1691,4,106000110,1
1692,4,104000090,1
1693,1,103000000,2
1694,2,103000001,2
1695,3,103000002,2
1696,4,103000003,2
1697,5,103000004,2
1698,1,112000000,2
1699,2,112000001,2
1700,3,112000002,2
1701,4,112000003,2
1702,5,112000004,2
1703,1,120020,3
1704,1,120030,3
1705,1,120040,3
1706,1,120050,3
1707,2,120021,3
1708,2,120031,3
1709,2,120041,3
1710,2,120051,3
1711,3,120022,3
1712,3,120032,3
1713,3,120042,3
1714,3,120052,3
1715,4,120023,3
1716,4,120033,3
1717,4,120043,3
1718,4,120053,3
1719,3,120240,3
1720,3,120250,3
1721,3,120260,3
1722,3,120270,3
1723,3,120300,3
1724,3,120310,3
1725,3,120320,3
1726,3,120330,3
1727,3,120340,3
1728,3,120350,3
1729,3,120360,3
1730,3,120370,3
1731,3,120380,3
1732,3,120390,3
1733,3,120400,3
1734,3,120410,3
1735,3,120420,3
1736,3,120430,3
1737,3,120450,3
1738,3,120460,3
1739,4,140000,3
1740,4,150010,3
1741,4,150020,3
1742,4,150030,3
1743,4,150040,3
1745,2,103000030,1
1746,2,103000040,1
1747,2,107000020,1
1748,2,101000030,1
1749,3,101000050,1
1750,3,101000060,1
1751,3,101000080,1
1752,3,103000060,1
1753,3,103000070,1
1754,3,103000080,1
1755,3,101000040,1
1756,4,101000090,1
1757,4,102000090,1
1758,4,103000100,1
1759,4,101000100,1
1760,4,101000110,1
1761,1,101000000,2
1762,2,101000001,2
1763,3,101000002,2
1764,4,101000008,2
1765,5,101000004,2
1766,1,120000000,2
1767,2,120000001,2
1768,3,120000002,2
1769,4,120000003,2
1770,5,120000004,2
1771,3,170003,3
1772,4,170004,3
1774,2,107000030,1
1775,2,107000040,1
1776,2,101000020,1
1777,3,107000060,1
1778,3,107000070,1
1779,3,107000080,1
1780,3,108000050,1
1781,4,107000100,1
1782,4,103000090,1
1783,1,105000000,2
1784,2,105000001,2
1785,3,105000002,2
1786,4,105000003,2
1787,5,105000004,2
1788,1,120000000,2
1789,2,120000001,2
1790,3,120000002,2
1791,4,120000003,2
1792,5,120000004,2
1793,1,130020,3
1794,1,130030,3
1795,1,130040,3
1796,1,130050,3
1797,2,130021,3
1798,2,130031,3
1799,2,130041,3
1800,2,130051,3
1801,3,130022,3
1802,3,130032,3
1803,3,130042,3
1804,3,130052,3
1805,4,130023,3
1806,4,130033,3
1807,4,130043,3
1808,4,130053,3
1809,3,130060,3
1810,3,130070,3
1811,3,130080,3
1812,3,130090,3
1813,3,130100,3
1814,3,130110,3
1815,3,130120,3
1816,3,130130,3
1817,3,130140,3
1818,3,130150,3
1819,3,130160,3
1820,3,130170,3
1821,3,130180,3
1822,3,130190,3
1823,3,130200,3
1824,3,130420,3
1825,3,130510,3
1826,3,130520,3
1827,3,130530,3
1828,3,130540,3
1829,4,140000,3
1830,4,150010,3
1831,4,150020,3
1832,4,150030,3
1833,4,150040,3
1835,2,102000030,1
1836,2,102000040,1
1837,2,104000020,1
1838,3,102000060,1
1839,3,102000070,1
1840,3,102000080,1
1841,3,103000050,1
1842,3,105000050,1
1843,4,102000100,1
1844,4,102000110,1
1845,4,106000090,1
1846,1,102000000,2
1847,2,102000001,2
1848,3,102000002,2
1849,4,102000003,2
1850,5,102000004,2
1851,1,112000000,2
1852,2,112000001,2
1853,3,112000002,2
1854,4,112000003,2
1855,5,112000004,2
1856,1,120020,3
1857,1,120030,3
1858,1,120040,3
1859,1,120050,3
1860,2,120021,3
1861,2,120031,3
1862,2,120041,3
1863,2,120051,3
1864,3,120022,3
1865,3,120032,3
1866,3,120042,3
1867,3,120052,3
1868,4,120023,3
1869,4,120033,3
1870,4,120043,3
1871,4,120053,3
1872,3,120240,3
1873,3,120250,3
1874,3,120260,3
1875,3,120270,3
1876,3,120300,3
1877,3,120310,3
1878,3,120320,3
1879,3,120330,3
1880,3,120340,3
1881,3,120350,3
1882,3,120360,3
1883,3,120370,3
1884,3,120380,3
1885,3,120390,3
1886,3,120400,3
1887,3,120410,3
1888,3,120420,3
1889,3,120430,3
1890,3,120450,3
1891,3,120460,3
1892,4,140000,3
1893,4,150010,3
1894,4,150020,3
1895,4,150030,3
1896,4,150040,3
1898,2,108000030,1
1899,2,108000040,1
1900,2,106000020,1
1901,3,108000060,1
1902,3,108000070,1
1903,3,108000080,1
1904,3,107000050,1
1905,4,108000100,1
1906,4,105000090,1
1907,1,108000000,2
1908,2,108000001,2
1909,3,108000002,2
1910,4,108000003,2
1911,5,108000004,2
1912,1,120000000,2
1913,2,120000001,2
1914,3,120000002,2
1915,4,120000003,2
1916,5,120000004,2
1917,3,170003,3
1918,4,170004,3
1920,2,103000030,1
1921,2,103000040,1
1922,2,107000020,1
1923,2,101000030,1
1924,3,101000050,1
1925,3,101000060,1
1926,3,101000080,1
1927,3,103000060,1
1928,3,103000070,1
1929,3,103000080,1
1930,3,101000040,1
1931,4,101000090,1
1932,4,102000090,1
1933,4,103000100,1
1934,4,101000100,1
1935,4,101000110,1
1936,1,101000000,2
1937,2,101000001,2
1938,3,101000002,2
1939,4,101000008,2
1940,5,101000004,2
1941,1,112000000,2
1942,2,112000001,2
1943,3,112000002,2
1944,4,112000003,2
1945,5,112000004,2
1946,3,170003,3
1947,4,170004,3
1949,2,105000030,1
1950,2,105000040,1
1951,2,102000020,1
1952,2,103000020,1
1953,3,105000060,1
1954,3,105000070,1
1955,3,105000080,1
1956,3,104000050,1
1957,3,106000050,1
1958,4,105000100,1
1959,4,105000110,1
1960,4,108000090,1
1961,1,109000000,2
1962,2,109000001,2
1963,3,109000002,2
1964,4,109000003,2
1965,5,109000004,2
1966,1,112000000,2
1967,2,112000001,2
1968,3,112000002,2
1969,4,112000003,2
1970,5,112000004,2
1971,3,180003,3
1972,4,180004,3
1974,2,104000030,1
1975,2,104000040,1
1976,2,108000020,1
1977,3,104000060,1
1978,3,104000070,1
1979,3,104000080,1
1980,3,102000050,1
1981,4,104000100,1
1982,4,104000110,1
1983,4,107000090,1
1984,1,111000000,2
1985,2,111000001,2
1986,3,111000002,2
1987,4,111000003,2
1988,5,111000004,2
1989,1,120000000,2
1990,2,120000001,2
1991,3,120000002,2
1992,4,120000003,2
1993,5,120000004,2
1994,1,110020,3
1995,1,110030,3
1996,1,110040,3
1997,1,110050,3
1998,2,110021,3
1999,2,110031,3
2000,2,110041,3
2001,2,110051,3
2002,3,110022,3
2003,3,110032,3
2004,3,110042,3
2005,3,110052,3
2006,4,110023,3
2007,4,110033,3
2008,4,110043,3
2009,4,110053,3
2010,3,110060,3
2011,3,110070,3
2012,3,110080,3
2013,3,110090,3
2014,3,110100,3
2015,3,110110,3
2016,3,110120,3
2017,3,110130,3
2018,3,110140,3
2019,3,110150,3
2020,3,110160,3
2021,3,110170,3
2022,3,110180,3
2023,3,110190,3
2024,3,110200,3
2025,3,110210,3
2026,3,110220,3
2027,3,110230,3
2028,3,110240,3
2029,3,110250,3
2030,3,110260,3
2031,3,110270,3
2032,4,140000,3
2033,4,150010,3
2034,4,150020,3
2035,4,150030,3
2036,4,150040,3
2038,3,105000060,1
2039,3,105000070,1
2040,3,105000080,1
2041,3,104000050,1
2042,3,106000050,1
2043,4,105000100,1
2044,4,105000110,1
2045,4,108000090,1
2046,5,105000120,1
2047,1,109000000,2
2048,2,109000001,2
2049,3,109000002,2
2050,4,109000003,2
2051,5,109000004,2
2052,1,112000000,2
2053,2,112000001,2
2054,3,112000002,2
2055,4,112000003,2
2056,5,112000004,2
2057,3,170004,3
2059,3,101000050,1
2060,3,101000060,1
2061,3,101000080,1
2062,3,103000060,1
2063,3,103000070,1
2064,3,103000080,1
2065,3,101000040,1
2066,4,101000090,1
2067,4,102000090,1
2068,4,103000100,1
2069,4,101000100,1
2070,4,101000110,1
2071,5,101000120,1
2072,5,103000120,1
2073,1,101000000,2
2074,2,101000001,2
2075,3,101000002,2
2076,4,101000008,2
2077,5,101000004,2
2078,1,120000000,2
2079,2,120000001,2
2080,3,120000002,2
2081,4,120000003,2
2082,5,120000004,2
2083,3,170004,3
2085,3,107000060,1
2086,3,107000070,1
2087,3,107000080,1
2088,3,108000050,1
2089,4,107000100,1
2090,4,103000090,1
2091,5,107000110,1
2092,1,105000000,2
2093,2,105000001,2
2094,3,105000002,2
2095,4,105000003,2
2096,5,105000004,2
2097,1,120000000,2
2098,2,120000001,2
2099,3,120000002,2
2100,4,120000003,2
2101,5,120000004,2
2102,3,170004,3
2104,3,101000050,1
2105,3,101000060,1
2106,3,101000080,1
2107,3,103000060,1
2108,3,103000070,1
2109,3,103000080,1
2110,3,101000040,1
2111,4,101000090,1
2112,4,102000090,1
2113,4,103000100,1
2114,4,101000100,1
2115,4,101000110,1
2116,5,101000120,1
2117,5,103000120,1
2118,1,101000000,2
2119,2,101000001,2
2120,3,101000002,2
2121,4,101000008,2
2122,5,101000004,2
2123,1,112000000,2
2124,2,112000001,2
2125,3,112000002,2
2126,4,112000003,2
2127,5,112000004,2
2128,1,130020,3
2129,1,130030,3
2130,1,130040,3
2131,1,130050,3
2132,2,130021,3
2133,2,130031,3
2134,2,130041,3
2135,2,130051,3
2136,3,130022,3
2137,3,130032,3
2138,3,130042,3
2139,3,130052,3
2140,4,130023,3
2141,4,130033,3
2142,4,130043,3
2143,4,130053,3
2144,5,130024,3
2145,5,130034,3
2146,5,130044,3
2147,5,130054,3
2148,3,130060,3
2149,3,130070,3
2150,3,130080,3
2151,3,130090,3
2152,3,130100,3
2153,3,130110,3
2154,3,130120,3
2155,3,130130,3
2156,3,130140,3
2157,3,130150,3
2158,3,130160,3
2159,3,130170,3
2160,3,130180,3
2161,3,130190,3
2162,3,130200,3
2163,3,130420,3
2164,3,130510,3
2165,3,130520,3
2166,3,130530,3
2167,3,130540,3
2168,4,140000,3
2169,4,150010,3
2170,4,150020,3
2171,4,150030,3
2172,4,150040,3
2174,3,102000060,1
2175,3,102000070,1
2176,3,102000080,1
2177,3,103000050,1
2178,3,105000050,1
2179,4,102000100,1
2180,4,102000110,1
2181,4,106000090,1
2182,5,102000120,1
2183,1,102000000,2
2184,2,102000001,2
2185,3,102000002,2
2186,4,102000003,2
2187,5,102000004,2
2188,1,112000000,2
2189,2,112000001,2
2190,3,112000002,2
2191,4,112000003,2
2192,5,112000004,2
2193,3,170004,3
2195,3,101000050,1
2196,3,101000060,1
2197,3,101000080,1
2198,3,103000060,1
2199,3,103000070,1
2200,3,103000080,1
2201,3,101000040,1
2202,4,101000090,1
2203,4,102000090,1
2204,4,103000100,1
2205,4,101000100,1
2206,4,101000110,1
2207,5,101000120,1
2208,5,103000120,1
2209,1,101000000,2
2210,2,101000001,2
2211,3,101000002,2
2212,4,101000008,2
2213,5,101000004,2
2214,1,120000000,2
2215,2,120000001,2
2216,3,120000002,2
2217,4,120000003,2
2218,5,120000004,2
2219,3,170004,3
2221,3,106000060,1
2222,3,106000070,1
2223,3,106000080,1
2224,3,101000070,1
2225,4,106000100,1
2226,4,106000110,1
2227,4,104000090,1
2228,5,106000120,1
2229,1,103000000,2
2230,2,103000001,2
2231,3,103000002,2
2232,4,103000003,2
2233,5,103000004,2
2234,1,112000000,2
2235,2,112000001,2
2236,3,112000002,2
2237,4,112000003,2
2238,5,112000004,2
2239,1,130020,3
2240,1,130030,3
2241,1,130040,3
2242,1,130050,3
2243,2,130021,3
2244,2,130031,3
2245,2,130041,3
2246,2,130051,3
2247,3,130022,3
2248,3,130032,3
2249,3,130042,3
2250,3,130052,3
2251,4,130023,3
2252,4,130033,3
2253,4,130043,3
2254,4,130053,3
2255,5,130024,3
2256,5,130034,3
2257,5,130044,3
2258,5,130054,3
2259,3,130060,3
2260,3,130070,3
2261,3,130080,3
2262,3,130090,3
2263,3,130100,3
2264,3,130110,3
2265,3,130120,3
2266,3,130130,3
2267,3,130140,3
2268,3,130150,3
2269,3,130160,3
2270,3,130170,3
2271,3,130180,3
2272,3,130190,3
2273,3,130200,3
2274,3,130420,3
2275,3,130510,3
2276,3,130520,3
2277,3,130530,3
2278,3,130540,3
2279,4,140000,3
2280,4,150010,3
2281,4,150020,3
2282,4,150030,3
2283,4,150040,3
2285,3,108000060,1
2286,3,108000070,1
2287,3,108000080,1
2288,3,107000050,1
2289,4,108000100,1
2290,4,105000090,1
2291,5,108000110,1
2292,1,108000000,2
2293,2,108000001,2
2294,3,108000002,2
2295,4,108000003,2
2296,5,108000004,2
2297,1,120000000,2
2298,2,120000001,2
2299,3,120000002,2
2300,4,120000003,2
2301,5,120000004,2
2302,1,120020,3
2303,1,120030,3
2304,1,120040,3
2305,1,120050,3
2306,2,120021,3
2307,2,120031,3
2308,2,120041,3
2309,2,120051,3
2310,3,120022,3
2311,3,120032,3
2312,3,120042,3
2313,3,120052,3
2314,4,120023,3
2315,4,120033,3
2316,4,120043,3
2317,4,120053,3
2318,5,120024,3
2319,5,120034,3
2320,5,120044,3
2321,5,120054,3
2322,3,120240,3
2323,3,120250,3
2324,3,120260,3
2325,3,120270,3
2326,3,120300,3
2327,3,120310,3
2328,3,120320,3
2329,3,120330,3
2330,3,120340,3
2331,3,120350,3
2332,3,120360,3
2333,3,120370,3
2334,3,120380,3
2335,3,120390,3
2336,3,120400,3
2337,3,120410,3
2338,3,120420,3
2339,3,120430,3
2340,3,120450,3
2341,3,120460,3
2342,4,140000,3
2343,4,150010,3
2344,4,150020,3
2345,4,150030,3
2346,4,150040,3
2348,3,104000060,1
2349,3,104000070,1
2350,3,104000080,1
2351,3,102000050,1
2352,4,104000100,1
2353,4,104000110,1
2354,4,107000090,1
2355,5,104000120,1
2356,1,111000000,2
2357,2,111000001,2
2358,3,111000002,2
2359,4,111000003,2
2360,5,111000004,2
2361,1,120000000,2
2362,2,120000001,2
2363,3,120000002,2
2364,4,120000003,2
2365,5,120000004,2
2366,1,110020,3
2367,1,110030,3
2368,1,110040,3
2369,1,110050,3
2370,2,110021,3
2371,2,110031,3
2372,2,110041,3
2373,2,110051,3
2374,3,110022,3
2375,3,110032,3
2376,3,110042,3
2377,3,110052,3
2378,4,110023,3
2379,4,110033,3
2380,4,110043,3
2381,4,110053,3
2382,5,110024,3
2383,5,110034,3
2384,5,110044,3
2385,5,110054,3
2386,3,110060,3
2387,3,110070,3
2388,3,110080,3
2389,3,110090,3
2390,3,110100,3
2391,3,110110,3
2392,3,110120,3
2393,3,110130,3
2394,3,110140,3
2395,3,110150,3
2396,3,110160,3
2397,3,110170,3
2398,3,110180,3
2399,3,110190,3
2400,3,110200,3
2401,3,110210,3
2402,3,110220,3
2403,3,110230,3
2404,3,110240,3
2405,3,110250,3
2406,3,110260,3
2407,3,110270,3
2408,4,140000,3
2409,4,150010,3
2410,4,150020,3
2411,4,150030,3
2412,4,150040,3
2414,3,105000060,1
2415,3,105000070,1
2416,3,105000080,1
2417,3,104000050,1
2418,3,106000050,1
2419,4,105000100,1
2420,4,105000110,1
2421,4,108000090,1
2422,5,105000120,1
2423,1,109000000,2
2424,2,109000001,2
2425,3,109000002,2
2426,4,109000003,2
2427,5,109000004,2
2428,1,112000000,2
2429,2,112000001,2
2430,3,112000002,2
2431,4,112000003,2
2432,5,112000004,2
2433,3,170004,3
2435,3,104000060,1
2436,3,104000070,1
2437,3,104000080,1
2438,3,102000050,1
2439,4,104000100,1
2440,4,104000110,1
2441,4,107000090,1
2442,5,104000120,1
2443,1,111000000,2
2444,2,111000001,2
2445,3,111000002,2
2446,4,111000003,2
2447,5,111000004,2
2448,1,120000000,2
2449,2,120000001,2
2450,3,120000002,2
2451,4,120000003,2
2452,5,120000004,2
2453,1,130020,3
2454,1,130030,3
2455,1,130040,3
2456,1,130050,3
2457,2,130021,3
2458,2,130031,3
2459,2,130041,3
2460,2,130051,3
2461,3,130022,3
2462,3,130032,3
2463,3,130042,3
2464,3,130052,3
2465,4,130023,3
2466,4,130033,3
2467,4,130043,3
2468,4,130053,3
2469,5,130024,3
2470,5,130034,3
2471,5,130044,3
2472,5,130054,3
2473,3,130060,3
2474,3,130070,3
2475,3,130080,3
2476,3,130090,3
2477,3,130100,3
2478,3,130110,3
2479,3,130120,3
2480,3,130130,3
2481,3,130140,3
2482,3,130150,3
2483,3,130160,3
2484,3,130170,3
2485,3,130180,3
2486,3,130190,3
2487,3,130200,3
2488,3,130420,3
2489,3,130510,3
2490,3,130520,3
2491,3,130530,3
2492,3,130540,3
2493,4,140000,3
2494,4,150010,3
2495,4,150020,3
2496,4,150030,3
2497,4,150040,3
2500,1,101000000,2
2501,2,101000001,2
2502,3,101000002,2
2503,4,101000008,2
2504,5,101000004,2
2505,1,102000000,2
2506,2,102000001,2
2507,3,102000002,2
2508,4,102000003,2
2509,5,102000004,2
2510,1,103000000,2
2511,2,103000001,2
2512,3,103000002,2
2513,4,103000003,2
2514,5,103000004,2
2515,1,105000000,2
2516,2,105000001,2
2517,3,105000002,2
2518,4,105000003,2
2519,5,105000004,2
2520,1,108000000,2
2521,2,108000001,2
2522,3,108000002,2
2523,4,108000003,2
2524,5,108000004,2
2525,1,109000000,2
2526,2,109000001,2
2527,3,109000002,2
2528,4,109000003,2
2529,5,109000004,2
2530,1,111000000,2
2531,2,111000001,2
2532,3,111000002,2
2533,4,111000003,2
2534,5,111000004,2
2535,1,112000000,2
2536,2,112000001,2
2537,3,112000002,2
2538,4,112000003,2
2539,5,112000004,2
2540,1,120000000,2
2541,2,120000001,2
2542,3,120000002,2
2543,4,120000003,2
2544,5,120000004,2
2545,1,101000010,1
2546,2,101000020,1
2547,2,101000030,1
2548,3,101000040,1
2549,3,101000050,1
2550,3,101000060,1
2551,3,101000070,1
2552,3,101000080,1
2553,1,102000010,1
2554,2,102000020,1
2555,2,102000030,1
2556,2,102000040,1
2557,3,102000050,1
2558,3,102000060,1
2559,3,102000070,1
2560,3,102000080,1
2561,1,103000010,1
2562,2,103000020,1
2563,2,103000030,1
2564,2,103000040,1
2565,3,103000050,1
2566,3,103000060,1
2567,3,103000070,1
2568,3,103000080,1
2569,1,104000010,1
2570,2,104000020,1
2571,2,104000030,1
2572,2,104000040,1
2573,3,104000050,1
2574,3,104000060,1
2575,3,104000070,1
2576,3,104000080,1
2577,1,105000010,1
2578,2,105000020,1
2579,2,105000030,1
2580,2,105000040,1
2581,3,105000050,1
2582,3,105000060,1
2583,3,105000070,1
2584,3,105000080,1
2585,1,106000010,1
2586,2,106000020,1
2587,2,106000030,1
2588,2,106000040,1
2589,3,106000050,1
2590,3,106000060,1
2591,3,106000070,1
2592,3,106000080,1
2593,1,107000010,1
2594,2,107000020,1
2595,2,107000030,1
2596,2,107000040,1
2597,3,107000050,1
2598,3,107000060,1
2599,3,107000070,1
2600,3,107000080,1
2601,1,108000010,1
2602,2,108000020,1
2603,2,108000030,1
2604,2,108000040,1
2605,3,108000050,1
2606,3,108000060,1
2607,3,108000070,1
2608,3,108000080,1
2609,2,180001,3
2611,1,101000000,2
2612,2,101000001,2
2613,3,101000002,2
2614,4,101000008,2
2615,5,101000004,2
2616,1,102000000,2
2617,2,102000001,2
2618,3,102000002,2
2619,4,102000003,2
2620,5,102000004,2
2621,1,103000000,2
2622,2,103000001,2
2623,3,103000002,2
2624,4,103000003,2
2625,5,103000004,2
2626,1,105000000,2
2627,2,105000001,2
2628,3,105000002,2
2629,4,105000003,2
2630,5,105000004,2
2631,1,108000000,2
2632,2,108000001,2
2633,3,108000002,2
2634,4,108000003,2
2635,5,108000004,2
2636,1,109000000,2
2637,2,109000001,2
2638,3,109000002,2
2639,4,109000003,2
2640,5,109000004,2
2641,1,111000000,2
2642,2,111000001,2
2643,3,111000002,2
2644,4,111000003,2
2645,5,111000004,2
2646,1,112000000,2
2647,2,112000001,2
2648,3,112000002,2
2649,4,112000003,2
2650,5,112000004,2
2651,1,120000000,2
2652,2,120000001,2
2653,3,120000002,2
2654,4,120000003,2
2655,5,120000004,2
2656,1,101000010,1
2657,2,101000020,1
2658,2,101000030,1
2659,3,101000040,1
2660,3,101000050,1
2661,3,101000060,1
2662,3,101000070,1
2663,3,101000080,1
2664,1,102000010,1
2665,2,102000020,1
2666,2,102000030,1
2667,2,102000040,1
2668,3,102000050,1
2669,3,102000060,1
2670,3,102000070,1
2671,3,102000080,1
2672,1,103000010,1
2673,2,103000020,1
2674,2,103000030,1
2675,2,103000040,1
2676,3,103000050,1
2677,3,103000060,1
2678,3,103000070,1
2679,3,103000080,1
2680,1,104000010,1
2681,2,104000020,1
2682,2,104000030,1
2683,2,104000040,1
2684,3,104000050,1
2685,3,104000060,1
2686,3,104000070,1
2687,3,104000080,1
2688,1,105000010,1
2689,2,105000020,1
2690,2,105000030,1
2691,2,105000040,1
2692,3,105000050,1
2693,3,105000060,1
2694,3,105000070,1
2695,3,105000080,1
2696,1,106000010,1
2697,2,106000020,1
2698,2,106000030,1
2699,2,106000040,1
2700,3,106000050,1
2701,3,106000060,1
2702,3,106000070,1
2703,3,106000080,1
2704,1,107000010,1
2705,2,107000020,1
2706,2,107000030,1
2707,2,107000040,1
2708,3,107000050,1
2709,3,107000060,1
2710,3,107000070,1
2711,3,107000080,1
2712,1,108000010,1
2713,2,108000020,1
2714,2,108000030,1
2715,2,108000040,1
2716,3,108000050,1
2717,3,108000060,1
2718,3,108000070,1
2719,3,108000080,1
2720,1,109000010,1
2721,2,109000020,1
2722,2,109000030,1
2723,2,109000040,1
2724,3,109000050,1
2725,3,109000060,1
2726,3,109000070,1
2727,3,109000080,1
2728,2,180001,3
2731,1,101000000,2
2732,2,101000001,2
2733,3,101000002,2
2734,4,101000008,2
2735,5,101000004,2
2736,1,102000000,2
2737,2,102000001,2
2738,3,102000002,2
2739,4,102000003,2
2740,5,102000004,2
2741,1,103000000,2
2742,2,103000001,2
2743,3,103000002,2
2744,4,103000003,2
2745,5,103000004,2
2746,1,105000000,2
2747,2,105000001,2
2748,3,105000002,2
2749,4,105000003,2
2750,5,105000004,2
2751,1,107000000,2
2752,2,107000001,2
2753,3,107000002,2
2754,4,107000003,2
2755,5,107000004,2
2756,1,108000000,2
2757,2,108000001,2
2758,3,108000002,2
2759,4,108000003,2
2760,5,108000004,2
