HeroLogId,CharaId,Name,Nickname,Rarity,WeaponTypeId,HeroLogRoleId,CostumeTypeId,UnitId,DefaultEquipmentId1,DefaultEquipmentId2,SkillTableSubId,HpMin,HpMax,StrMin,StrMax,VitMin,VitMax,IntMin,IntMax,Property1PropertyId,Property1Value1,Property1Value2,Property2PropertyId,Property2Value1,Property2Value2,Property3PropertyId,Property3Value1,Property3Value2,Property4PropertyId,Property4Value1,Property4Value2,FlavorText,SalePrice,CompositionExp,AwakeningExp,Slot4UnlockLevel,Slot5UnlockLevel,CutinImage,CutinImageAwake,CutinUpperSideText,CharaCommentImage,CharaCommentImageAwake,QuestStartIntroduce,QuestStartIntroduceAwake,QuestCharaIcon,QuestCharaIconAwake,QuestCharaIconLoss,QuestCharaIconAwakeLoss,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
104000030,4,"シノン","飛躍の弓撃",2,11,4,0,104000030,211000000,-1,104000030,960,96770,156,15966,50,4840,130,13310,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOでは珍しい弓使い。75層以<br>下ではアクセス履歴が無いという<br>こともあり、謎の多いアバターで<br>ある。",200,2000,100,10,20,"hlog_104000030_sin_2_01_bow","hlog_104000030_sin_2_01_bow",False,"Chara_comment/104000030","Chara_comment/104000030","104000030_cha","104000030_cha","Chara_icon/104000030","Chara_icon/104000030","Chara_icon_loss/104000030","Chara_icon_loss/104000030","2019/01/01",True,"1",
104000040,4,"シノン","氷麗の華弓",2,11,1,0,104000040,211000000,-1,104000040,770,77410,192,19158,40,3870,130,13310,1,0,0,1,0,0,2,0,0,99999,0,0,"弓の戦士シノン。扱う者が少数で<br>ある弓を用いること、またその腕<br>前においても、彼女は非凡な存在<br>感を放つ。",200,2000,100,10,20,"hlog_104000040_sin_2_01_bow","hlog_104000040_sin_2_01_bow",False,"Chara_comment/104000040","Chara_comment/104000040","104000040_cha","104000040_cha","Chara_icon/104000040","Chara_icon/104000040","Chara_icon_loss/104000040","Chara_icon_loss/104000040","2019/01/01",True,"1",
104000050,4,"シノン","呼応する絆",3,10,1,0,104000050,209000000,-1,104000050,900,90320,222,22356,45,4515,150,15520,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOでは珍しい弓使い。75層以<br>下ではアクセス履歴が無いという<br>こともあり、謎の多いアバターで<br>ある。",400,6000,100,10,20,"hlog_104000050_sin_3_01_mac","hlog_104000050_sin_3_01_mac",False,"Chara_comment/104000050","Chara_comment/104000050","104000050_cha","104000050_cha","Chara_icon/104000050","Chara_icon/104000050","Chara_icon_loss/104000050","Chara_icon_loss/104000050","2019/01/01",True,"1",
104000060,4,"シノン","必中の撃弓",3,11,4,0,104000060,211000000,-1,104000060,1120,112900,186,18630,55,5645,150,15520,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOでは珍しい弓使い。75層以<br>下ではアクセス履歴が無いという<br>こともあり、謎の多いアバターで<br>ある。",400,6000,100,10,20,"hlog_104000060_sin_3_01_bow","hlog_104000060_sin_3_01_bow",False,"Chara_comment/104000060","Chara_comment/104000060","104000060_cha","104000060_cha","Chara_icon/104000060","Chara_icon/104000060","Chara_icon_loss/104000060","Chara_icon_loss/104000060","2019/01/01",True,"1",
104000070,4,"シノン","凜閃の華弓",3,11,3,0,104000070,211000000,-1,104000070,1010,101610,150,14904,50,5080,180,18630,1,0,0,1,0,0,2,0,0,99999,0,0,"弓の戦士シノン。扱う者が少数で<br>ある弓を用いること、またその腕<br>前においても、彼女は非凡な存在<br>感を放つ。",400,6000,100,10,20,"hlog_104000070_sin_3_01_bow","hlog_104000070_sin_3_01_bow",False,"Chara_comment/104000070","Chara_comment/104000070","104000070_cha","104000070_cha","Chara_icon/104000070","Chara_icon/104000070","Chara_icon_loss/104000070","Chara_icon_loss/104000070","2019/01/01",True,"1",
104000080,4,"シノン","対敵を射貫く者",3,11,1,0,104000080,211000000,-1,104000080,900,90320,222,22356,45,4515,150,15520,1,0,0,1,0,0,2,0,0,99999,0,0,"弓の戦士シノン。扱う者が少数で<br>ある弓を用いること、またその腕<br>前においても、彼女は非凡な存在<br>感を放つ。",400,6000,100,10,20,"hlog_104000080_sin_3_01_bow","hlog_104000080_sin_3_01_bow",False,"Chara_comment/104000080","Chara_comment/104000080","104000080_cha","104000080_cha","Chara_icon/104000080","Chara_icon/104000080","Chara_icon_loss/104000080","Chara_icon_loss/104000080","2019/01/01",True,"1",
104000090,4,"シノン","凍志のまなざし",4,4,4,0,104000090,203000000,-1,104000090,1280,129020,210,21288,65,6450,180,17740,1,0,0,1,0,0,2,0,0,2,0,0,"彼女の技術は弓の扱いに留まらな<br>い。その真価は研ぎ澄まされた集<br>中力にあると言えよう。",800,10000,100,10,20,"hlog_104000090_sin_4_01_dag","hlog_104000090_sin_4_01_dag",False,"Chara_comment/104000090","Chara_comment/104000090","104000090_cha","104000090_cha","Chara_icon/104000090","Chara_icon/104000090","Chara_icon_loss/104000090","Chara_icon_loss/104000090","2019/01/01",True,"1",
104000100,4,"シノン","必滅の一矢",4,11,1,0,104000100,211000000,-1,104000100,1020,103220,252,25548,50,5160,180,17740,1,0,0,1,0,0,2,0,0,2,0,0,"尋常の射程からの正確な射撃は<br>彼女の技量のほんの一端にすぎな<br>い。超長距離からの狙撃こそ、真<br>価が発揮される。",800,10000,100,10,20,"hlog_104000100_sin_4_01_bow","hlog_104000100_sin_4_01_bow",False,"Chara_comment/104000100","Chara_comment/104000100","104000100_cha","104000100_cha","Chara_icon/104000100","Chara_icon/104000100","Chara_icon_loss/104000100","Chara_icon_loss/104000100","2019/01/01",True,"1",
104000110,4,"シノン","戦士の安息",4,11,4,0,104000110,211000000,-1,104000110,1280,129020,210,21288,65,6450,180,17740,1,0,0,1,0,0,2,0,0,2,0,0,"SAOにおける記録のひとつ。彼女<br>のSAOにおける記録はその活躍に<br>反して非常に限定的で、75層以下<br>での記録が確認されていない。",800,10000,100,10,20,"hlog_104000110_sin_4_01_bow","hlog_104000110_sin_4_01_bow",False,"Chara_comment/104000110","Chara_comment/104000110","104000110_cha","104000110_cha","Chara_icon/104000110","Chara_icon/104000110","Chara_icon_loss/104000110","Chara_icon_loss/104000110","2019/01/01",True,"1",
104000120,4,"シノン","怜悧なる狙撃手",5,11,1,0,104000120,211000000,-1,104000120,1150,116120,288,28740,60,5805,200,19960,1,0,0,1,0,0,2,0,0,2,0,0,"遥か遠方より冷静に標的を見定め<br>射貫く。こと弓の扱いにおいて、<br>彼女に比肩するプレイヤーは未だ<br>確認されていない。",1600,20000,100,10,20,"hlog_104000120_sin_5_01_bow","hlog_104000121_sin_5_01_bow",False,"Chara_comment/104000120","Chara_comment/104000121","104000120_cha","104000121_cha","Chara_icon/104000120","Chara_icon/104000121","Chara_icon_loss/104000120","Chara_icon_loss/104000121","2019/01/01",True,"1",
104000130,4,"シノン","傍らの休息",4,11,4,0,104000130,211000000,-1,104000130,1280,129020,210,21288,65,6450,180,17740,1,0,0,1,0,0,2,0,0,2,0,0,"ALOにて記録された一枚。たとえ<br>ゲームでも闘いは精神を研ぎ澄ま<br>せるもの。休息は重要な要素であ<br>り、彼女も例外ではない。",800,10000,100,10,20,"hlog_104000130_sin_4_01_bow","hlog_104000130_sin_4_01_bow",False,"Chara_comment/104000130","Chara_comment/104000130","104000130_cha","104000130_cha","Chara_icon/104000130","Chara_icon/104000130","Chara_icon_loss/104000130","Chara_icon_loss/104000130","2019/01/01",True,"1",
105000010,5,"リズベット","技巧の鍛鎚",1,10,4,0,105000010,209000000,-1,105000010,1000,100800,108,10884,60,6050,100,10080,1,0,0,1,0,0,99999,0,0,99999,0,0,"SAOにおけるリズベットの鍛冶師<br>としての評価は極めて高い。勇名<br>を馳せたプレイヤーが多く訪れて<br>いたことからもそれが窺える。",100,1000,100,10,20,"hlog_105000010_lis_1_01_mac","hlog_105000010_lis_1_01_mac",False,"Chara_comment/105000010","Chara_comment/105000010","105000010_cha","105000010_cha","Chara_icon/105000010","Chara_icon/105000010","Chara_icon_loss/105000010","Chara_icon_loss/105000010","2019/01/01",True,"1",
105000020,5,"リズベット","喜色満面",2,4,2,0,105000020,203000000,-1,105000020,1260,127010,102,10452,85,8345,100,9680,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOにおけるリズベットの鍛冶師<br>としての評価は極めて高い。勇名<br>を馳せたプレイヤーが多く訪れて<br>いたことからもそれが窺える。",200,2000,100,10,20,"hlog_105000020_lis_2_01_dag","hlog_105000020_lis_2_01_dag",False,"Chara_comment/105000020","Chara_comment/105000020","105000020_cha","105000020_cha","Chara_icon/105000020","Chara_icon/105000020","Chara_icon_loss/105000020","Chara_icon_loss/105000020","2019/01/01",True,"1",
105000030,5,"リズベット","鍛花の砕鎚",2,10,2,0,105000030,209000000,-1,105000030,1260,127010,102,10452,85,8345,100,9680,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOと同じくALOにおいても彼女<br>は鍛冶職を営むが、仲間と共に戦<br>線に立つことも多くみられる。",200,2000,100,10,20,"hlog_105000030_lis_2_01_mac","hlog_105000030_lis_2_01_mac",False,"Chara_comment/105000030","Chara_comment/105000030","105000030_cha","105000030_cha","Chara_icon/105000030","Chara_icon/105000030","Chara_icon_loss/105000030","Chara_icon_loss/105000030","2019/01/01",True,"1",
105000040,5,"リズベット","飛翼の技工士",2,10,3,0,105000040,209000000,-1,105000040,1080,108860,102,10452,65,6530,140,14520,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOと同じくALOにおいても彼女<br>は鍛冶職を営むが、仲間と共に戦<br>線に立つことも多くみられる。",200,2000,100,10,20,"hlog_105000040_lis_2_01_mac","hlog_105000040_lis_2_01_mac",False,"Chara_comment/105000040","Chara_comment/105000040","105000040_cha","105000040_cha","Chara_icon/105000040","Chara_icon/105000040","Chara_icon_loss/105000040","Chara_icon_loss/105000040","2019/01/01",True,"1",
105000050,5,"リズベット","熱情の覇気",3,3,2,0,105000050,202000000,-1,105000050,1470,148180,120,12192,95,9735,110,11290,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOにおけるリズベットの鍛冶師<br>としての評価は極めて高い。勇名<br>を馳せたプレイヤーが多く訪れて<br>いたことからもそれが窺える。",400,6000,100,10,20,"hlog_105000050_lis_3_01_rap","hlog_105000050_lis_3_01_rap",False,"Chara_comment/105000050","Chara_comment/105000050","105000050_cha","105000050_cha","Chara_icon/105000050","Chara_icon/105000050","Chara_icon_loss/105000050","Chara_icon_loss/105000050","2019/01/01",True,"1",
105000060,5,"リズベット","闘輝の錬鎚",3,10,2,0,105000060,209000000,-1,105000060,1470,148180,120,12192,95,9735,110,11290,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOと同じくALOにおいても彼女<br>は鍛冶職を営むが、仲間と共に戦<br>線に立つことも多くみられる。",400,6000,100,10,20,"hlog_105000060_lis_3_01_mac","hlog_105000060_lis_3_01_mac",False,"Chara_comment/105000060","Chara_comment/105000060","105000060_cha","105000060_cha","Chara_icon/105000060","Chara_icon/105000060","Chara_icon_loss/105000060","Chara_icon_loss/105000060","2019/01/01",True,"1",
105000070,5,"リズベット","華麗な奉仕",3,10,3,0,105000070,209000000,-1,105000070,1260,127010,120,12192,75,7620,170,16930,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOと同じくALOにおいても彼女<br>は鍛冶職を営むが、仲間と共に戦<br>線に立つことも多くみられる。",400,6000,100,10,20,"hlog_105000070_lis_3_01_mac","hlog_105000070_lis_3_01_mac",False,"Chara_comment/105000070","Chara_comment/105000070","105000070_cha","105000070_cha","Chara_icon/105000070","Chara_icon/105000070","Chara_icon_loss/105000070","Chara_icon_loss/105000070","2019/01/01",True,"1",
105000080,5,"リズベット","征野の刀工",3,10,1,0,105000080,209000000,-1,105000080,1120,112900,180,18288,65,6775,140,14110,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOにおけるリズベットの鍛冶師<br>としての評価は極めて高い。勇名<br>を馳せたプレイヤーが多く訪れて<br>いたことからもそれが窺える。",400,6000,100,10,20,"hlog_105000080_lis_3_01_mac","hlog_105000080_lis_3_01_mac",False,"Chara_comment/105000080","Chara_comment/105000080","105000080_cha","105000080_cha","Chara_icon/105000080","Chara_icon/105000080","Chara_icon_loss/105000080","Chara_icon_loss/105000080","2019/01/01",True,"1",
105000090,5,"リズベット","生彩の鍛冶師",4,9,4,0,105000090,208000000,-1,105000090,1600,161280,174,17418,95,9675,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"鍛冶で鍛えられたパラメータは武<br>具の扱いにも影響を及ぼすため、<br>彼女は細腕とは裏腹に重量のある<br>武具も扱える。",800,10000,100,10,20,"hlog_105000090_lis_4_01_axe","hlog_105000090_lis_4_01_axe",False,"Chara_comment/105000090","Chara_comment/105000090","105000090_cha","105000090_cha","Chara_icon/105000090","Chara_icon/105000090","Chara_icon_loss/105000090","Chara_icon_loss/105000090","2019/01/01",True,"1",
105000100,5,"リズベット","鎚戟の闘志",4,10,2,0,105000100,209000000,-1,105000100,1680,169340,138,13932,110,11130,130,12900,1,0,0,1,0,0,2,0,0,2,0,0,"SAO事件の当時、鍛冶師に専念し<br>ていた彼女が武具に身を包み自ら<br>戦線に立つことは稀だった。",800,10000,100,10,20,"hlog_105000100_lis_4_01_mac","hlog_105000100_lis_4_01_mac",False,"Chara_comment/105000100","Chara_comment/105000100","105000100_cha","105000100_cha","Chara_icon/105000100","Chara_icon/105000100","Chara_icon_loss/105000100","Chara_icon_loss/105000100","2019/01/01",True,"1",
105000110,5,"リズベット","穏やかな休日",4,10,1,0,105000110,209000000,-1,105000110,1280,129020,210,20904,75,7740,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"鍛冶師として名高い彼女の元には<br>様々なプレイヤーが訪れる。これ<br>は中でも親交の深い相手と過ごし<br>ていた時の記録である。",800,10000,100,10,20,"hlog_105000110_lis_4_01_mac","hlog_105000110_lis_4_01_mac",False,"Chara_comment/105000110","Chara_comment/105000110","105000110_cha","105000110_cha","Chara_icon/105000110","Chara_icon/105000110","Chara_icon_loss/105000110","Chara_icon_loss/105000110","2019/01/01",True,"1",
105000120,5,"リズベット","反撃の烽火",5,10,3,0,105000120,209000000,-1,105000120,1620,163300,156,15678,95,9800,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"希少素材獲得のため戦線に立つ姿<br>がALOでは多く確認される。それ<br>は彼女が心強い仲間を得たことに<br>も起因するのだろう。",1600,20000,100,10,20,"hlog_105000120_lis_5_01_mac","hlog_105000121_lis_5_01_mac",False,"Chara_comment/105000120","Chara_comment/105000121","105000120_cha","105000121_cha","Chara_icon/105000120","Chara_icon/105000121","Chara_icon_loss/105000120","Chara_icon_loss/105000121","2019/01/01",True,"1",
105000130,5,"リズベット","絆つなぐ笑顔",4,10,4,0,105000130,209000000,-1,105000130,1600,161280,174,17418,95,9675,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"ALOにて記録された一枚。SAO<br>時代からの仲間たちを交えたひと<br>時。彼女の日常は間違いなくここ<br>にも存在する。",800,10000,100,10,20,"hlog_105000130_lis_4_01_mac","hlog_105000130_lis_4_01_mac",False,"Chara_comment/105000130","Chara_comment/105000130","105000130_cha","105000130_cha","Chara_icon/105000130","Chara_icon/105000130","Chara_icon_loss/105000130","Chara_icon_loss/105000130","2019/01/01",True,"1",
106000010,6,"シリカ","決意の刃",1,4,4,0,106000010,203000000,-1,106000010,800,80640,108,10884,40,4030,120,12100,1,0,0,1,0,0,99999,0,0,99999,0,0,"SAOの中では年少に分類されるシ<br>リカ。幼い彼女が戦線に立ち、心<br>身無事に事件を生き延びたのは極<br>めて稀なケースである。",100,1000,100,10,20,"hlog_106000010_sil_1_01_dag","hlog_106000010_sil_1_01_dag",False,"Chara_comment/106000010","Chara_comment/106000010","106000010_cha","106000010_cha","Chara_icon/106000010","Chara_icon/106000010","Chara_icon_loss/106000010","Chara_icon_loss/106000010","2019/01/01",True,"1",
106000020,6,"シリカ","愛慕の竜星",2,9,3,0,106000020,208000000,-1,106000020,860,87090,102,10452,45,4355,170,17420,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOの中では年少に分類されるシ<br>リカ。幼い彼女が戦線に立ち、心<br>身無事に事件を生き延びたのは極<br>めて稀なケースである。",200,2000,100,10,20,"hlog_106000020_sil_2_01_axe","hlog_106000020_sil_2_01_axe",False,"Chara_comment/106000020","Chara_comment/106000020","106000020_cha","106000020_cha","Chara_icon/106000020","Chara_icon/106000020","Chara_icon_loss/106000020","Chara_icon_loss/106000020","2019/01/01",True,"1",
106000030,6,"シリカ","竜伴の妖精",2,4,2,0,106000030,203000000,-1,106000030,1060,106440,102,10452,55,5320,120,11610,1,0,0,1,0,0,2,0,0,99999,0,0,"新生ALOにおける平時の記録。か<br>つての陰りは無く、傍らの使い魔<br>は変わらず彼女と共にある。",200,2000,100,10,20,"hlog_106000030_sil_2_01_dag","hlog_106000030_sil_2_01_dag",False,"Chara_comment/106000030","Chara_comment/106000030","106000030_cha","106000030_cha","Chara_icon/106000030","Chara_icon/106000030","Chara_icon_loss/106000030","Chara_icon_loss/106000030","2019/01/01",True,"1",
106000040,6,"シリカ","竜翔の戦姫",2,4,3,0,106000040,203000000,-1,106000040,860,87090,102,10452,45,4355,170,17420,1,0,0,1,0,0,2,0,0,99999,0,0,"SAOの中では年少に分類されるシ<br>リカ。幼い彼女が戦線に立ち、心<br>身無事に事件を生き延びたのは極<br>めて稀なケースである。",200,2000,100,10,20,"hlog_106000040_sil_2_01_dag","hlog_106000040_sil_2_01_dag",False,"Chara_comment/106000040","Chara_comment/106000040","106000040_cha","106000040_cha","Chara_icon/106000040","Chara_icon/106000040","Chara_icon_loss/106000040","Chara_icon_loss/106000040","2019/01/01",True,"1",
106000050,6,"シリカ","解放の笑顔",3,10,3,0,106000050,209000000,-1,106000050,1010,101610,120,12192,50,5080,200,20320,1,0,0,1,0,0,2,0,0,99999,0,0,"新生ALOにおける平時の記録。か<br>つての陰りは無く、傍らの使い魔<br>は変わらず彼女と共にある。",400,6000,100,10,20,"hlog_106000050_sil_3_01_mac","hlog_106000050_sil_3_01_mac",False,"Chara_comment/106000050","Chara_comment/106000050","106000050_cha","106000050_cha","Chara_icon/106000050","Chara_icon/106000050","Chara_icon_loss/106000050","Chara_icon_loss/106000050","2019/01/01",True,"1",
106000060,6,"シリカ","竜花の剣爪",3,4,3,0,106000060,203000000,-1,106000060,1010,101610,120,12192,50,5080,200,20320,1,0,0,1,0,0,2,0,0,99999,0,0,"新生ALOにおける平時の記録。か<br>つての陰りは無く、傍らの使い魔<br>は変わらず彼女と共にある。",400,6000,100,10,20,"hlog_106000060_sil_3_01_dag","hlog_106000060_sil_3_01_dag",False,"Chara_comment/106000060","Chara_comment/106000060","106000060_cha","106000060_cha","Chara_icon/106000060","Chara_icon/106000060","Chara_icon_loss/106000060","Chara_icon_loss/106000060","2019/01/01",True,"1",
