SupportLogId,CharaId,Name,Rarity,SupportLogTypeId,SalePrice,CompositionExp,AwakeningExp,UseRank,GroupNo,AdaptableAppearAppend,PunisherAppearAppend,State,PassiveState,PowerDefaultValue,CltDefaultValue,Awakening1Power,Awakening1Clt,Awakening2Power,Awakening2Clt,Awakening3Power,Awakening3Clt,Awakening4Power,Awakening4Clt,Awakening5Power,Awakening5Clt,NormalLeader,HoloLeader,UiDisplayPowerTitle,UiDisplayPowerContent,Prefab,CutinMode,SkillVoiceId,SkillName,NameInSkillCutin,SkillText,SkillTextInSkillCutin,CharaInfo,CutinImage,CutinImageAwake,StatusCharaIcon,StatusCharaIconAwake,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
299000180,999,"《氷檻の姫君》フレイヤ",2,3,200,5000,100,1,1,0,0,"s299000180",,70,120,70,114,65,114,65,108,60,102,58,96,-5,-10,"生育時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"レコード・ハーヴェスト","レコード・〇〇〇〇〇ハーヴェスト","種を蒔く。一定時間後、花が咲き<br>レコードメダルがランダムな量<br>ドロップする。<br>覚醒で生育時間が短縮。","レコードメダルが実る花の種を蒔く","《スリュムヘイム》で出会った<br>スリュムと敵対する姫。氷の檻に<br>囚われていたところをクラインが<br>助け、冒険を共にした。","slog_299000180","slog_299000180","Chara_icon/299000180","Chara_icon/299000180","2019/01/01",True,"1",
299000190,999,"《清涼な癒し》シウネー",2,1,200,5000,100,1,0,0,0,"s299000190",,35,30,35,28,40,28,40,26,45,24,50,22,10,20,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリーピー・ヒーリング","スリーピー・〇〇〇〇ヒーリング","自パーティの耐久値と状態異常を<br>回復する。<br>覚醒で回復量が上昇。<br>【ユウキのみ効果が2倍】","【効果上昇・ユウキ】耐久値と状態異常を回復","ユウキのギルド《スリーピング・<br>ナイツ》のお姉さん的存在。<br>パーティの中では後方援護役を<br>務めている。","slog_299000190","slog_299000190","Chara_icon/299000190","Chara_icon/299000190","2019/01/01",True,"1",
299000200,999,"《明影の速棍》ノリ＆ジュン",2,2,200,5000,100,1,0,0,0,"s299000200",,6,40,6,39,8,39,8,38,10,37,11,36,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"スリーピー・ブースト","スリーピー・〇〇〇〇〇ブースト","スキルポーションとレコード<br>メダルの位置をミニマップに表示<br>する。覚醒で効果時間が延長。<br>【ユウキがいると効果時間2倍】","【効果上昇・ユウキ】スキル＆メダルサーチ発動","ユウキのギルド《スリーピング・<br>ナイツ》のメンバー。スピードで<br>翻弄するノリとパワータイプの<br>ジュン。賑やかな2人。","slog_299000200","slog_299000200","Chara_icon/299000200","Chara_icon/299000200","2019/01/01",True,"1",
299000210,999,"《堅盾の鍛槍》テッチ＆タルケン",2,2,200,5000,100,1,0,0,0,"s299000210",,35,80,35,75,40,75,40,70,45,65,47,60,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"スリーピー・ガーディアン","スリーピー・〇〇〇〇ガーディアン","自パーティのVITが<br>300％上昇する。<br>覚醒で効果時間が延長。<br>【ユウキのみ効果が2倍】","【効果上昇・ユウキ】自パーティのVIT上昇","ユウキのギルド《スリーピング・<br>ナイツ》のメンバー。中距離型の<br>タルケンとタンクのテッチ。堅実<br>さが伺える2人。","slog_299000210","slog_299000210","Chara_icon/299000210","Chara_icon/299000210","2019/01/01",True,"1",
299000220,999,"《華麗な歌姫》ユナ",3,3,400,10000,100,1,0,0,0,"s299000220",,20,135,20,129,25,123,30,117,32,111,34,105,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"ライヴ・オン・ステージ！","ライヴ・オン・〇〇〇〇ステージ！","自パーティに敵の注目を集め、<br>一定範囲内の全パーティと全敵の<br>STRを100％上昇させる。<br>覚醒で効果時間が延長。","自パーティに敵の注目を集める＋全ユニットのSTR上昇","《オーディナル・スケール》の<br>電脳アイドル。AIとは思えない<br>ほど感情豊かな仕草と歌声で<br>多くの人を魅了している。","slog_299000220","slog_299000220","Chara_icon/299000220","Chara_icon/299000220","2019/01/01",True,"1",
209000010,999,"《晴天の高揚》ユウキ",5,3,1600,20000,100,1,0,0,0,"s209000010",,45,210,48,204,51,201,53,198,55,196,57,194,5,10,"攻撃力上昇量","{0}%","skill_3_2line_moji86_exa9to13","un_2line_moji86_exa9to13","CH_YUU_SUP_024","パッション・バレー！","パッション・〇〇〇〇〇〇バレー！","ビーチボールで思い切り<br>スマッシュする。周囲の敵に<br>非常に強力なダメージを与える。<br>覚醒で攻撃力が上昇。","ビーチボールにより強力な範囲攻撃を放つ","夏だ！海だ！ビーチバレーだ！<br>まばゆい日差しに心も弾み、<br>いてもたってもいられない様子。<br>楽しい夏はこれからだ！","slog_209000010","slog_209000010","Chara_icon/209000010","Chara_icon/209000010","2019/01/01",True,"1",
205000010,999,"《熱砂の輝き》リズベット",5,2,1600,20000,100,1,0,0,0,"s205000010",,70,210,76,196,82,182,88,175,91,168,94,161,6,12,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_LIS_SUP_024","パーフェクトサマー！","パーフェクト〇〇〇〇〇〇サマー！","自パーティのVITを450％<br>上昇させ、全属性への耐性も<br>付与される。<br>覚醒で効果時間が延長。","自パーティのVIT上昇＋全属性耐性を付与","スポーティな水着を纏い海へと<br>繰り出せば、一面輝きに満ちた<br>青い水平線に白い砂浜。それに<br>いつメンが揃えば乙女は無敵！","slog_205000010","slog_205000010","Chara_icon/205000010","Chara_icon/205000010","2019/01/01",True,"1",
215000020,999,"《炎夏のひと時》ストレア",5,3,1600,20000,100,1,0,0,0,"s215000020",,30,190,35,182,40,174,44,170,46,166,48,162,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"サマーテンプテーション","サマー〇〇〇〇〇テンプテーション","敵の注目を集め、リーグポイント<br>獲得量が20％上昇。範囲内の<br>全ユニットのSTRも120％<br>上昇。覚醒で効果時間が延長。","敵からの注目＆リーグポイント上昇＋全ユニットSTR上昇","グラマラスな体を惜しげもなく<br>曝け出す彼女。無邪気な性格も<br>あいまって、無意識にビーチ中の<br>男性を虜にしてしまいそう。","slog_215000020","slog_215000020","Chara_icon/215000020","Chara_icon/215000020","2019/01/01",True,"1",
220000020,999,"《盛夏の思い出》サチ",5,1,1600,20000,100,1,0,0,0,"s220000020",,35,85,45,75,50,65,55,60,60,55,65,50,10,20,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"ワンサマー・メモリーズ","ワンサマー・〇〇〇〇〇メモリーズ","戦闘不能状態のメンバーを2人<br>復帰させ、自パーティのINTを<br>10秒間150％上昇させる。<br>覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋自パーティのINT上昇","いつしか一緒にいったあの夏の<br>砂浜。その思い出が色あせること<br>は無い。彼女の笑顔はいつまでも<br>眩しく、心に深く刻まれる。","slog_220000020","slog_220000020","Chara_icon/220000020","Chara_icon/220000020","2019/01/01",True,"1",
206000010,999,"《はじける笑顔》シリカ",4,3,800,15000,100,1,0,0,0,"s206000010",,60,100,68,90,76,85,84,80,92,75,96,70,15,30,"攻撃力上昇量","{0}%","skill_3_2line_moji96","un_2line_moji96","CH_SIL_SUP_024","ピナズ・サマーフラッシュ！","ピナズ・〇〇〇〇〇サマーフラッシュ！","ピナが現れ、6属性のブレスの内<br>ランダムで1つを放ち敵に強力な<br>ダメージを与える。<br>覚醒で攻撃力が上昇。","ピナが現れ、6属性のブレスの内ランダムで1つを放つ","いつも仲良しの2人は、もちろん<br>夏でも一緒！少女は水着で、小竜<br>はスカーフでおめかしモード。<br>とっても楽しいね、ピナ！","slog_206000010","slog_206000010","Chara_icon/206000010","Chara_icon/206000010","2019/01/01",True,"1",
201000020,999,"《真夏の遊戯》キリト",4,3,800,15000,100,1,0,0,0,"s201000020",,25,180,25,166,30,159,30,152,35,145,35,138,5,10,"召喚増強レベル","{0}レベル","skill_3_2line_moji86","un_2line_moji86","CH_KIR_SUP_024","ルーキーフィッシャー","ルーキー〇〇〇〇〇〇フィッシャー","ランダムで強力なお助けMobを<br>釣り上げる。<br>覚醒で召喚Mobのレベルが<br>増強。","ランダムでお助けMobを召喚","馴染みの片手剣を、今日は釣り竿<br>に持ち替え、大海原へ繰り出して<br>今こそ上達した釣りの腕を見せる<br>時！負けられない戦いがここに。","slog_201000020","slog_201000020","Chara_icon/201000020","Chara_icon/201000020","2019/01/01",True,"1",
216000020,999,"《納涼の誘い》フィリア",4,2,800,15000,100,1,0,0,0,"s216000020",,20,105,25,95,30,90,32,85,34,80,36,75,7,14,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"フレッシュブレイク","フレッシュ〇〇〇〇〇〇ブレイク","スキルEXPの獲得量を<br>50％増加させる。<br>覚醒で効果時間が延長。","スキルEXPの獲得量上昇","砂浜にきらめく純白のワンピース<br>に目を奪われれば、その誘いを<br>断れる者などいないだろう。共に<br>涼をとる心地よさは格別だ。","slog_216000020","slog_216000020","Chara_icon/216000020","Chara_icon/216000020","2019/01/01",True,"1",
290000030,999,"《暑熱の高鳴り》ユイ",4,3,800,15000,100,1,0,0,0,"s290000030",,35,140,45,128,55,122,60,116,65,110,70,104,10,20,"ボーナス増加量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_YUI_SUP_024","ファン・ファン・サマー！！","ファン・ファン・〇〇〇サマー！！","攻撃中のメンバーのスキルを<br>再使用可能にした後、30秒間<br>ラストアタックボーナスを増加<br>させる。覚醒で増加量が上昇。","クールタイムスキップ＋ラストアタックボーナス上昇","初めて目の当たりにする海に、<br>胸の高鳴りがやまない様子。浮輪<br>も装備し準備は万端！皆で過ごす<br>夏は最高のものになるだろう。","slog_290000030","slog_290000030","Chara_icon/290000030","Chara_icon/290000030","2019/01/01",True,"1",
297000010,999,"《熱暑の漢達》エギル＆クライン",3,3,400,10000,100,1,0,0,0,"s297000010",,6,150,6,143,7,136,7,129,8,122,8,115,1,2,"ドロップ数","{0}個","skill_3_2line_moji86","un_2line_moji86","CH_SUP_SUP_005","ゴールデン・クリッター","ゴールデン・〇〇〇〇〇クリッター","ハニースライムを5体召喚する。<br>覚醒でスキルポーションの<br>ドロップ数が増加。","敵Mob【ハニースライム】を召喚","最高の夏には最高の仲間がつき<br>もの。それなら彼らの誘いを断る<br>理由は無いだろう。全力で夏を<br>楽しまないなんて漢じゃねえぜ！","slog_297000010","slog_297000010","Chara_icon/297000010","Chara_icon/297000010","2019/01/01",True,"1",
297000020,999,"《水辺の戯れ》セブン＆レイン",3,1,400,10000,100,1,0,0,0,"s297000020",,40,90,40,85,45,80,50,75,55,70,60,65,10,20,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"シスターズレスト","シスターズレスト","自パーティの耐久値と状態異常を<br>回復し、VITを30秒間250％<br>上昇させる。<br>覚醒で回復量が上昇。","耐久値と状態異常を回復＋自パーティのVIT上昇","離れ離れだった時間を埋めるよう<br>に親密な時間を過ごす2人。<br>姉妹の屈託ない戯れは、周囲の者<br>までも笑顔にしてくれる。","slog_297000020","slog_297000020","Chara_icon/297000020","Chara_icon/297000020","2019/01/01",True,"1",
204000020,999,"《華夜の巧者》シノン",5,3,1600,20000,100,1,0,0,0,"s204000020",,45,210,48,204,51,201,53,198,55,196,57,194,5,10,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_SIN_SUP_025","アメイジング・シューティング","アメイジング・〇〇シューティング","射的ライフルで前方を複数回射撃<br>し、敵に非常に強力なダメージを<br>与える。<br>覚醒で攻撃力が上昇。","射的ライフルで前方を複数回射撃する","率先してはしゃぐタイプではない<br>彼女だが、夏祭りとなれば話は別<br>だ。お得意の狙撃技術が大活躍。<br>さ、お次は何が欲しい？","slog_204000020","slog_204000020","Chara_icon/204000020","Chara_icon/204000020","2019/01/01",True,"1",
202000030,999,"《一夏の華》アスナ",4,3,800,15000,100,1,0,0,0,"s202000030",,25,180,25,172,30,168,30,164,35,160,35,156,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_ASU_SUP_025","チャーミー・フラワー","チャーミー・〇〇〇〇〇〇フラワー","敵の注目を集め、リーグポイント<br>獲得量が15％上昇。範囲内の<br>全ユニットのSTRも100％<br>上昇。覚醒で効果時間が延長。","敵からの注目＆リーグポイント上昇＋全ユニットSTR上昇","浴衣姿に身を包んだ彼女は<br>まさに一輪の華の如く美しい。<br>夏にしか出会えない艶姿に<br>惑わされぬ者はいないだろう。","slog_202000030","slog_202000030","Chara_icon/202000030","Chara_icon/202000030","2019/01/01",True,"1",
203000020,999,"《華輝の妖精》リーファ",4,2,800,15000,100,1,0,0,0,"s203000020",,50,155,55,145,60,140,65,135,70,130,72,125,10,20,"ボーナス増加量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_LEA_SUP_025","フェアリーグリッター","フェアリー〇〇〇〇〇〇グリッター","40秒間、ファーストアタックで<br>得られるボーナスポイントが<br>増加する。<br>覚醒で増加量が上昇。","ファーストアタックで得られるボーナスポイント量上昇","夜空に咲く大輪の華と、星々の<br>きらめき。それらにも負けぬ輝き<br>を放つ夏の妖精は、無邪気な笑顔<br>を見せてくれる。","slog_203000020","slog_203000020","Chara_icon/203000020","Chara_icon/203000020","2019/01/01",True,"1",
209000020,999,"《真夏の憧憬》ユウキ",4,1,800,15000,100,1,0,0,0,"s209000020",,30,90,35,80,40,75,45,70,50,65,55,60,10,20,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_YUU_SUP_025","ファストトリップサマーナイト","ファストトリップ〇〇サマーナイト","戦闘不能状態のメンバーを2人<br>復帰させ、自パーティの移動速度<br>を10秒間上昇させる。<br>覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋移動速度上昇","憧れの屋台に、ついついあれも<br>これもと手が伸びる。今は提灯に<br>照らされ煌めく真っ赤な甘味に<br>ご執心のようだ。","slog_209000020","slog_209000020","Chara_icon/209000020","Chara_icon/209000020","2019/01/01",True,"1",
298000070,999,"《犀薔薇の誓い》アリス＆ユージオ",5,3,1600,20000,100,1,0,0,0,"s298000070",,65,210,68,204,71,201,73,198,75,196,77,194,10,20,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_SUP_SUP_006","セイクリッド・ディザイア","セイクリッド・〇〇〇〇ディザイア","2つの神器で非常に強力な広範囲<br>攻撃を放ち、敵にダメージと<br>氷咲状態＆VIT・INT低下を<br>与える。覚醒で攻撃力上昇。","強力な広範囲攻撃＋氷咲＆VIT・INT低下を付与","少年は少女のために。<br>少女は全ての民のために。<br>己の守るべきものを信じ<br>彼らはその剣を振るう。","slog_298000070","slog_298000070","Chara_icon/298000070","Chara_icon/298000070","2019/01/01",True,"1",
